NIM,nama,program_studi,semester,hp,email_pribadi,email_kampus,bidang_minat,jenis_penempatan_diminati,bulan_masuk
202119781,Tasya Ningsih,Informatika,6,087800237457,tasya.ningsih@gmail.com,202119781@student.uns.ac.id,Teknologi,Part-time,Agustus 2021
202219782,Qonita Handoko,Manajemen,3,085675563202,qonita.handoko@gmail.com,202219782@student.uns.ac.id,Bisnis,Magang,Agustus 2022
202119783,Farah Sari,Manajemen,7,082286142853,farah.sari@gmail.com,202119783@student.uns.ac.id,Bisnis,Part-time,Agustus 2021
202219784,Bagus Rahmawati,Teknik Sipil,3,081355067601,bagus.rahmawati@gmail.com,202219784@student.uns.ac.id,Teknologi,Magang,September 2022
202119785,Anggi Handoko,Pendidikan Teknik Informatika,5,085881046677,anggi.handoko@gmail.com,202119785@student.uns.ac.id,Teknologi,Magang,Agustus 2021
202119786,Tiara Anggara,Farmasi,7,087789529263,tiara.anggara@gmail.com,202119786@student.uns.ac.id,Sains,Part-time,Agustus 2021
202319787,Yoga Anggraeni,Informatika,3,087704928026,yoga.anggraeni@gmail.com,202319787@student.uns.ac.id,Teknologi,Magang,Agustus 2023
202319788,Budi Utami,Manajemen,2,085270271178,budi.utami@gmail.com,202319788@student.uns.ac.id,Bisnis,Magang,September 2023
201919789,Farel Fitriani,Informatika,9,081580321876,farel.fitriani@gmail.com,201919789@student.uns.ac.id,Teknologi,Magang,September 2019
202119790,Dafa Fitriani,Teknik Mesin,6,087731875364,dafa.fitriani@gmail.com,202119790@student.uns.ac.id,Teknologi,Magang,Agustus 2021
202019791,Dian Handoko,Akuntansi,7,083807702963,dian.handoko@gmail.com,202019791@student.uns.ac.id,Bisnis,Full-time,Agustus 2020
202219792,Cahyo Hakim,Informatika,4,087718622822,cahyo.hakim@gmail.com,202219792@student.uns.ac.id,Teknologi,Magang,September 2022
202219793,Dewi Ardiansyah,Statistika,5,085803355664,dewi.ardiansyah@gmail.com,202219793@student.uns.ac.id,Sains,Part-time,September 2022
202119794,Laila Saputra,Teknik Industri,6,085354451049,laila.saputra@gmail.com,202119794@student.uns.ac.id,Teknologi,Magang,September 2021
202219795,Dani Adriansyah,Sistem Informasi,4,081327359006,dani.adriansyah@gmail.com,202219795@student.uns.ac.id,Teknologi,Part-time,Agustus 2022
202319796,Bagus Pratama,Teknik Mesin,2,082174327870,bagus.pratama@gmail.com,202319796@student.uns.ac.id,Teknologi,Magang,September 2023
202019797,Olivia Dewi,Teknik Industri,9,082210912962,olivia.dewi@gmail.com,202019797@student.uns.ac.id,Teknologi,Full-time,Agustus 2020
201919798,Muhammad Oktaviani,Informatika,11,087773969143,muhammad.oktaviani@gmail.com,201919798@student.uns.ac.id,Teknologi,Part-time,September 2019
202219799,Rani Pangestu,Sistem Informasi,5,082113490824,rani.pangestu@gmail.com,202219799@student.uns.ac.id,Teknologi,Magang,Agustus 2022
202319800,Indah Anggraeni,Informatika,2,087744376851,indah.anggraeni@gmail.com,202319800@student.uns.ac.id,Teknologi,Part-time,September 2023
202019801,Citra Pangestu,Ilmu Komunikasi,8,081677521075,citra.pangestu@gmail.com,202019801@student.uns.ac.id,Sosial,Full-time,Februari 2020
202219802,Satria Adriansyah,Informatika,5,087866824697,satria.adriansyah@gmail.com,202219802@student.uns.ac.id,Teknologi,Magang,Agustus 2022
202319803,Faisal Saputra,Farmasi,3,085871174008,faisal.saputra@gmail.com,202319803@student.uns.ac.id,Sains,Part-time,Agustus 2023
202019804,Sari Sari,Teknik Industri,8,082265816156,sari.sari@gmail.com,202019804@student.uns.ac.id,Teknologi,Full-time,Maret 2020
202019805,Ulfa Prasetya,Teknik Elektro,7,081335543316,ulfa.prasetya@gmail.com,202019805@student.uns.ac.id,Teknologi,Part-time,Agustus 2020
202219806,Prita Wibowo,Manajemen,5,083813277470,prita.wibowo@gmail.com,202219806@student.uns.ac.id,Bisnis,Part-time,Agustus 2022
202019807,Vina Fitriani,Informatika,8,081525895581,vina.fitriani@gmail.com,202019807@student.uns.ac.id,Teknologi,Magang,September 2020
202119808,Nisa Hartono,Teknik Mesin,6,081316700768,nisa.hartono@gmail.com,202119808@student.uns.ac.id,Teknologi,Part-time,Agustus 2021
202219809,Januar Syahputra,Farmasi,4,081340989085,januar.syahputra@gmail.com,202219809@student.uns.ac.id,Sains,Part-time,Agustus 2022
202319810,Elsa Anggara,Teknik Mesin,3,082147495210,elsa.anggara@gmail.com,202319810@student.uns.ac.id,Teknologi,Magang,Agustus 2023
202219811,Gilang Santoso,Pendidikan Teknik Informatika,3,085230671370,gilang.santoso@gmail.com,202219811@student.uns.ac.id,Teknologi,Part-time,Februari 2022
202119812,Dimas Wibowo,Ilmu Komunikasi,6,081698711155,dimas.wibowo@gmail.com,202119812@student.uns.ac.id,Sosial,Full-time,September 2021
202019813,Nadia Permana,Sastra Inggris,8,082279890989,nadia.permana@gmail.com,202019813@student.uns.ac.id,Sosial,Part-time,Agustus 2020
202319814,Hasna Dewi,Teknik Mesin,2,082236173248,hasna.dewi@gmail.com,202319814@student.uns.ac.id,Teknologi,Magang,September 2023
202119815,Hendra Safitri,Manajemen,5,081522648242,hendra.safitri@gmail.com,202119815@student.uns.ac.id,Bisnis,Part-time,Agustus 2021
202219816,Hesti Cahyani,Manajemen,3,085769345348,hesti.cahyani@gmail.com,202219816@student.uns.ac.id,Bisnis,Magang,Februari 2022
202319817,Hendra Handoko,Akuntansi,2,083885533103,hendra.handoko@gmail.com,202319817@student.uns.ac.id,Bisnis,Magang,September 2023
202219818,Salma Cahyani,Psikologi,3,081276455542,salma.cahyani@gmail.com,202219818@student.uns.ac.id,Sosial,Magang,Maret 2022
202219819,Dewi Cahyani,Manajemen,3,083830328415,dewi.cahyani@gmail.com,202219819@student.uns.ac.id,Bisnis,Magang,Februari 2022
202119820,Ulfa Kusuma,Ilmu Komunikasi,7,085831147410,ulfa.kusuma@gmail.com,202119820@student.uns.ac.id,Sosial,Magang,Agustus 2021
202219821,Naufal Rahmawati,Teknik Mesin,3,087896105687,naufal.rahmawati@gmail.com,202219821@student.uns.ac.id,Teknologi,Full-time,Agustus 2022
201919822,Dimas Saputra,Farmasi,9,081234180188,dimas.saputra@gmail.com,201919822@student.uns.ac.id,Sains,Part-time,Agustus 2019
202119823,Nurul Fitriani,Informatika,7,087869274012,nurul.fitriani@gmail.com,202119823@student.uns.ac.id,Teknologi,Part-time,Maret 2021
202219824,Eka Nugraha,Farmasi,4,085245357853,eka.nugraha@gmail.com,202219824@student.uns.ac.id,Sains,Magang,September 2022
202319825,Maulana Fitriani,Farmasi,2,081509223198,maulana.fitriani@gmail.com,202319825@student.uns.ac.id,Sains,Magang,Maret 2023
202219826,Gilang Febriani,Sistem Informasi,5,085613322432,gilang.febriani@gmail.com,202219826@student.uns.ac.id,Teknologi,Magang,September 2022
202219827,Isna Wijaya,Ekonomi Pembangunan,3,085671833468,isna.wijaya@gmail.com,202219827@student.uns.ac.id,Bisnis,Part-time,Agustus 2022
202119828,Rendy Prabowo,Manajemen,7,085763815373,rendy.prabowo@gmail.com,202119828@student.uns.ac.id,Bisnis,Magang,September 2021
202019829,Eka Safitri,Informatika,8,087743400118,eka.safitri@gmail.com,202019829@student.uns.ac.id,Teknologi,Part-time,Agustus 2020
202119830,Krisna Nugraha,Desain Komunikasi Visual,7,082286664443,krisna.nugraha@gmail.com,202119830@student.uns.ac.id,Desain,Magang,Agustus 2021
202119831,Salma Utami,Ekonomi Pembangunan,6,087766433217,salma.utami@gmail.com,202119831@student.uns.ac.id,Bisnis,Full-time,September 2021
202219832,Kevin Nugroho,Akuntansi,4,085815026788,kevin.nugroho@gmail.com,202219832@student.uns.ac.id,Bisnis,Part-time,September 2022
202319833,Vino Lestari,Ilmu Komunikasi,2,082253955115,vino.lestari@gmail.com,202319833@student.uns.ac.id,Sosial,Part-time,Agustus 2023
202319834,Galuh Mahendra,Informatika,3,085847135207,galuh.mahendra@gmail.com,202319834@student.uns.ac.id,Teknologi,Full-time,Agustus 2023
202319835,Budi Wardani,Ilmu Komunikasi,3,085266649445,budi.wardani@gmail.com,202319835@student.uns.ac.id,Sosial,Full-time,September 2023
202119836,Julia Firdaus,Manajemen,5,085644084645,julia.firdaus@gmail.com,202119836@student.uns.ac.id,Bisnis,Full-time,September 2021
202319837,Oki Febriani,Informatika,2,085386707994,oki.febriani@gmail.com,202319837@student.uns.ac.id,Teknologi,Magang,September 2023
202019838,Joko Hartono,Teknik Elektro,8,085348370376,joko.hartono@gmail.com,202019838@student.uns.ac.id,Teknologi,Magang,Maret 2020
202219839,Mira Saputra,Teknik Mesin,5,082234923938,mira.saputra@gmail.com,202219839@student.uns.ac.id,Teknologi,Magang,Agustus 2022
202319840,Satria Budiman,Teknik Mesin,3,083866346876,satria.budiman@gmail.com,202319840@student.uns.ac.id,Teknologi,Magang,September 2023
202319841,Faisal Saputra,Sistem Informasi,3,087896103996,faisal.saputra@gmail.com,202319841@student.uns.ac.id,Teknologi,Magang,September 2023
202219842,Farah Oktaviani,Pendidikan Teknik Informatika,4,083802825574,farah.oktaviani@gmail.com,202219842@student.uns.ac.id,Teknologi,Magang,September 2022
202319843,Farhan Hartono,Pendidikan Teknik Informatika,2,082216758313,farhan.hartono@gmail.com,202319843@student.uns.ac.id,Teknologi,Magang,Agustus 2023
202019844,Rani Hakim,Teknik Industri,8,087896234693,rani.hakim@gmail.com,202019844@student.uns.ac.id,Teknologi,Part-time,September 2020
202319845,Hesti Prabowo,Akuntansi,2,087752310268,hesti.prabowo@gmail.com,202319845@student.uns.ac.id,Bisnis,Magang,Agustus 2023
201919846,Laila Firmansyah,Akuntansi,9,085839665285,laila.firmansyah@gmail.com,201919846@student.uns.ac.id,Bisnis,Magang,Februari 2019
202219847,Dian Hartono,Akuntansi,4,085201855385,dian.hartono@gmail.com,202219847@student.uns.ac.id,Bisnis,Magang,Agustus 2022
202119848,Isna Anggraeni,Farmasi,6,087841179532,isna.anggraeni@gmail.com,202119848@student.uns.ac.id,Sains,Magang,September 2021
202219849,Budi Utami,Sistem Informasi,4,087876546689,budi.utami@gmail.com,202219849@student.uns.ac.id,Teknologi,Part-time,September 2022
202119850,Rendy Hartono,Ilmu Komunikasi,5,085673775054,rendy.hartono@gmail.com,202119850@student.uns.ac.id,Sosial,Magang,September 2021
202119851,Sinta Fitriani,Farmasi,6,085798345456,sinta.fitriani@gmail.com,202119851@student.uns.ac.id,Sains,Magang,Agustus 2021
202219852,Hana Wibowo,Desain Komunikasi Visual,5,085859048905,hana.wibowo@gmail.com,202219852@student.uns.ac.id,Desain,Full-time,Maret 2022
202119853,Winda Rahmawati,Desain Komunikasi Visual,6,081221983569,winda.rahmawati@gmail.com,202119853@student.uns.ac.id,Desain,Full-time,Agustus 2021
202119854,Anggi Wulandari,Sistem Informasi,5,085892829283,anggi.wulandari@gmail.com,202119854@student.uns.ac.id,Teknologi,Magang,September 2021
202119855,Lina Cahyono,Ilmu Hukum,6,081389522924,lina.cahyono@gmail.com,202119855@student.uns.ac.id,Sosial,Magang,Agustus 2021
202319856,Luthfi Cahyani,Sastra Inggris,2,085835696617,luthfi.cahyani@gmail.com,202319856@student.uns.ac.id,Sosial,Part-time,September 2023
202319857,Sinta Budiman,Akuntansi,3,082125579185,sinta.budiman@gmail.com,202319857@student.uns.ac.id,Bisnis,Part-time,September 2023
202219858,Yuni Safitri,Teknik Industri,4,085343152155,yuni.safitri@gmail.com,202219858@student.uns.ac.id,Teknologi,Magang,Agustus 2022
202119859,Dimas Ramadhan,Akuntansi,6,081289724733,dimas.ramadhan@gmail.com,202119859@student.uns.ac.id,Bisnis,Part-time,September 2021
202219860,Ivan Adriansyah,Farmasi,4,087869297298,ivan.adriansyah@gmail.com,202219860@student.uns.ac.id,Sains,Part-time,September 2022
202019861,Yoga Maulana,Sistem Informasi,7,081370277552,yoga.maulana@gmail.com,202019861@student.uns.ac.id,Teknologi,Magang,September 2020
202119862,Ilham Febriani,Informatika,6,085251177493,ilham.febriani@gmail.com,202119862@student.uns.ac.id,Teknologi,Part-time,Agustus 2021
202119863,Indah Oktaviani,Pendidikan Teknik Informatika,5,085680938037,indah.oktaviani@gmail.com,202119863@student.uns.ac.id,Teknologi,Part-time,September 2021
202119864,Vino Hidayat,Ilmu Hukum,7,081225913030,vino.hidayat@gmail.com,202119864@student.uns.ac.id,Sosial,Part-time,Agustus 2021
202019865,Devi Prabowo,Informatika,9,081536648054,devi.prabowo@gmail.com,202019865@student.uns.ac.id,Teknologi,Full-time,September 2020
202119866,Muhammad Anggraeni,Psikologi,6,085718168981,muhammad.anggraeni@gmail.com,202119866@student.uns.ac.id,Sosial,Magang,September 2021
202219867,Budi Ramadhani,Desain Komunikasi Visual,3,085307075798,budi.ramadhani@gmail.com,202219867@student.uns.ac.id,Desain,Magang,Agustus 2022
202119868,Vino Wardani,Sistem Informasi,5,082108088401,vino.wardani@gmail.com,202119868@student.uns.ac.id,Teknologi,Magang,Agustus 2021
202019869,Hasna Syahputra,Pendidikan Teknik Informatika,7,087763420614,hasna.syahputra@gmail.com,202019869@student.uns.ac.id,Teknologi,Magang,Agustus 2020
202019870,Vina Handayani,Teknik Industri,7,085381665574,vina.handayani@gmail.com,202019870@student.uns.ac.id,Teknologi,Part-time,Maret 2020
202019871,Gita Hakim,Agroteknologi,7,081262129632,gita.hakim@gmail.com,202019871@student.uns.ac.id,Sains,Full-time,Maret 2020
202319872,Dani Prabowo,Ekonomi Pembangunan,2,087704612940,dani.prabowo@gmail.com,202319872@student.uns.ac.id,Bisnis,Magang,Agustus 2023
202119873,Dani Fitriani,Statistika,7,085673188967,dani.fitriani@gmail.com,202119873@student.uns.ac.id,Sains,Magang,Agustus 2021
202219874,Oscar Adriansyah,Akuntansi,4,081234540428,oscar.adriansyah@gmail.com,202219874@student.uns.ac.id,Bisnis,Part-time,Agustus 2022
202119875,Ulfa Hidayat,Teknik Elektro,5,081220513923,ulfa.hidayat@gmail.com,202119875@student.uns.ac.id,Teknologi,Magang,Maret 2021
202219876,Krisna Kurniawan,Teknik Mesin,3,085630911650,krisna.kurniawan@gmail.com,202219876@student.uns.ac.id,Teknologi,Magang,September 2022
202219877,Kevin Suryadi,Pendidikan Teknik Informatika,5,081614029896,kevin.suryadi@gmail.com,202219877@student.uns.ac.id,Teknologi,Magang,Agustus 2022
202119878,Ulfa Wibowo,Psikologi,6,087719733523,ulfa.wibowo@gmail.com,202119878@student.uns.ac.id,Sosial,Magang,September 2021
202019879,Nadia Puspitasari,Ekonomi Pembangunan,8,085248610937,nadia.puspitasari@gmail.com,202019879@student.uns.ac.id,Bisnis,Full-time,September 2020
202119880,Hesti Handoko,Agroteknologi,5,081672665314,hesti.handoko@gmail.com,202119880@student.uns.ac.id,Sains,Magang,Maret 2021
202119881,Dani Firdaus,Pendidikan Teknik Informatika,7,085710623401,dani.firdaus@gmail.com,202119881@student.uns.ac.id,Teknologi,Magang,Agustus 2021
202119882,Yoga Puspitasari,Akuntansi,7,081527903719,yoga.puspitasari@gmail.com,202119882@student.uns.ac.id,Bisnis,Magang,September 2021
202219883,Riska Maulana,Sastra Inggris,4,082287788082,riska.maulana@gmail.com,202219883@student.uns.ac.id,Sosial,Magang,Agustus 2022
202219884,Salma Hidayat,Teknik Elektro,4,085823749669,salma.hidayat@gmail.com,202219884@student.uns.ac.id,Teknologi,Full-time,Agustus 2022
202219885,Tiara Firdaus,Ilmu Komunikasi,5,081638256111,tiara.firdaus@gmail.com,202219885@student.uns.ac.id,Sosial,Magang,September 2022
202119886,Winda Wibowo,Psikologi,5,081344904377,winda.wibowo@gmail.com,202119886@student.uns.ac.id,Sosial,Magang,Agustus 2021
202219887,Bagus Handoko,Farmasi,4,087873682924,bagus.handoko@gmail.com,202219887@student.uns.ac.id,Sains,Magang,Agustus 2022
202219888,Rizky Nugroho,Manajemen,3,085865728768,rizky.nugroho@gmail.com,202219888@student.uns.ac.id,Bisnis,Magang,Maret 2022
202219889,Naufal Utami,Teknik Mesin,3,085899663456,naufal.utami@gmail.com,202219889@student.uns.ac.id,Teknologi,Magang,Agustus 2022
202219890,Fitri Puspitasari,Sistem Informasi,4,081620234087,fitri.puspitasari@gmail.com,202219890@student.uns.ac.id,Teknologi,Part-time,Agustus 2022
202019891,Oscar Maulana,Sistem Informasi,8,082145640719,oscar.maulana@gmail.com,202019891@student.uns.ac.id,Teknologi,Full-time,Agustus 2020
202119892,Muhammad Wardani,Desain Komunikasi Visual,5,087851396966,muhammad.wardani@gmail.com,202119892@student.uns.ac.id,Desain,Magang,Agustus 2021
202019893,Mira Fitriani,Agroteknologi,9,081660357373,mira.fitriani@gmail.com,202019893@student.uns.ac.id,Sains,Magang,September 2020
202119894,Rani Kusuma,Informatika,5,082174280530,rani.kusuma@gmail.com,202119894@student.uns.ac.id,Teknologi,Part-time,September 2021
202219895,Faisal Maulana,Ilmu Hukum,5,082129311459,faisal.maulana@gmail.com,202219895@student.uns.ac.id,Sosial,Part-time,September 2022
202119896,Hasna Hakim,Psikologi,5,087736972901,hasna.hakim@gmail.com,202119896@student.uns.ac.id,Sosial,Full-time,Maret 2021
202219897,Prita Dewi,Ilmu Komunikasi,5,085292112035,prita.dewi@gmail.com,202219897@student.uns.ac.id,Sosial,Magang,September 2022
202119898,Januar Cahyani,Teknik Industri,7,087708602487,januar.cahyani@gmail.com,202119898@student.uns.ac.id,Teknologi,Part-time,Agustus 2021
202219899,Ayu Dewi,Ilmu Komunikasi,3,085833066751,ayu.dewi@gmail.com,202219899@student.uns.ac.id,Sosial,Magang,Agustus 2022
202019900,Rani Nugroho,Sistem Informasi,9,085728406440,rani.nugroho@gmail.com,202019900@student.uns.ac.id,Teknologi,Magang,Februari 2020
202219901,Dwi Hartono,Akuntansi,4,081672847257,dwi.hartono@gmail.com,202219901@student.uns.ac.id,Bisnis,Magang,Februari 2022
202119902,Eka Puspitasari,Ekonomi Pembangunan,6,085754011095,eka.puspitasari@gmail.com,202119902@student.uns.ac.id,Bisnis,Part-time,September 2021
202319903,Yuni Syahputra,Sistem Informasi,3,085842483948,yuni.syahputra@gmail.com,202319903@student.uns.ac.id,Teknologi,Magang,September 2023
202119904,Dinda Hidayat,Teknik Industri,7,082266587827,dinda.hidayat@gmail.com,202119904@student.uns.ac.id,Teknologi,Magang,Agustus 2021
202119905,Dewi Oktaviani,Manajemen,7,081672705806,dewi.oktaviani@gmail.com,202119905@student.uns.ac.id,Bisnis,Full-time,September 2021
202119906,Anggi Fitriani,Sistem Informasi,6,087881204341,anggi.fitriani@gmail.com,202119906@student.uns.ac.id,Teknologi,Full-time,September 2021
202119907,Eka Rahmawati,Teknik Mesin,5,081604151740,eka.rahmawati@gmail.com,202119907@student.uns.ac.id,Teknologi,Part-time,September 2021
202119908,Hasna Wardani,Teknik Sipil,7,085895819036,hasna.wardani@gmail.com,202119908@student.uns.ac.id,Teknologi,Part-time,Agustus 2021
202219909,Lutfia Rahmawati,Pendidikan Teknik Informatika,3,082104694566,lutfia.rahmawati@gmail.com,202219909@student.uns.ac.id,Teknologi,Part-time,September 2022
202019910,Cahyo Adriansyah,Akuntansi,8,083849370827,cahyo.adriansyah@gmail.com,202019910@student.uns.ac.id,Bisnis,Magang,September 2020
202219911,Naufal Firmansyah,Manajemen,5,083804477388,naufal.firmansyah@gmail.com,202219911@student.uns.ac.id,Bisnis,Magang,September 2022
202319912,Wulan Permana,Sistem Informasi,3,085266789571,wulan.permana@gmail.com,202319912@student.uns.ac.id,Teknologi,Part-time,Agustus 2023
202019913,Laila Handoko,Sistem Informasi,8,083874547876,laila.handoko@gmail.com,202019913@student.uns.ac.id,Teknologi,Magang,September 2020
202119914,Ulfa Wardani,Teknik Elektro,5,082132280644,ulfa.wardani@gmail.com,202119914@student.uns.ac.id,Teknologi,Magang,Agustus 2021
202119915,Fani Firmansyah,Ilmu Komunikasi,7,085836050684,fani.firmansyah@gmail.com,202119915@student.uns.ac.id,Sosial,Magang,September 2021
202219916,Elsa Wibowo,Pendidikan Teknik Informatika,3,087871515398,elsa.wibowo@gmail.com,202219916@student.uns.ac.id,Teknologi,Magang,Agustus 2022
202319917,Bima Putra,Sistem Informasi,2,087761547590,bima.putra@gmail.com,202319917@student.uns.ac.id,Teknologi,Magang,Agustus 2023
202219918,Hafiz Suryadi,Manajemen,4,082176249282,hafiz.suryadi@gmail.com,202219918@student.uns.ac.id,Bisnis,Magang,September 2022
202119919,Bagus Prasetya,Psikologi,6,085892855673,bagus.prasetya@gmail.com,202119919@student.uns.ac.id,Sosial,Part-time,Agustus 2021
